Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV 1_280,,Cond,,Conc B,,Injection,,Run Log,,"UV 1_280_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Injection,ml,Logbook,ml,mAU
11.688737,52.410465,,,,,,,,,12.714637,0.719788
11.68949,52.505291,,,,,,,,,12.71539,0.719788
11.690245,52.600521,,,,,,,,,12.716144,0.719788
11.690998,52.696053,,,,,,,,,12.716897,0.719788
11.691751,52.792641,,,,,,,,,12.71765,0.719788
11.692505,52.889034,,,,,,,,,12.718404,0.719788
11.693258,52.985447,,,,,,,,,12.719157,0.719788
11.694012,53.082668,,,,,,,,,12.719911,0.720205
11.694765,53.180286,,,,,,,,,12.720665,0.720623
11.695518,53.277832,,,,,,,,,12.721418,0.72104
11.696272,53.375576,,,,,,,,,12.722172,0.721457
11.697026,53.474491,,,,,,,,,12.722925,0.721875
11.69778,53.573048,,,,,,,,,12.723679,0.722292
11.698533,53.671322,,,,,,,,,12.724432,0.722709
11.699286,53.768341,,,,,,,,,12.725185,0.723127
11.70004,53.866646,,,,,,,,,12.725939,0.723544
11.700793,53.965446,,,,,,,,,12.726692,0.723961
11.701547,54.064587,,,,,,,,,12.727447,0.723961
11.7023,54.163464,,,,,,,,,12.7282,0.723961
11.703053,54.262501,,,,,,,,,12.728953,0.723961
11.703807,54.361534,,,,,,,,,12.729707,0.723961
11.704561,54.461708,,,,,,,,,12.73046,0.723961
11.705315,54.561577,,,,,,,,,12.731214,0.723961
11.706068,54.661507,,,,,,,,,12.731967,0.723961
11.706821,54.761295,,,,,,,,,12.73272,0.723961
11.707575,54.861546,,,,,,,,,12.733474,0.723961
11.708328,54.961864,,,,,,,,,12.734227,0.723961
11.709082,55.061768,,,,,,,,,12.734982,0.723961
11.709835,55.161343,,,,,,,,,12.735735,0.723961
11.710588,55.261444,,,,,,,,,12.736488,0.723961
11.711343,55.361958,,,,,,,,,12.737242,0.723961
11.712096,55.462021,,,,,,,,,12.737995,0.723961
11.71285,55.562172,,,,,,,,,12.738749,0.723961
11.713603,55.661968,,,,,,,,,12.739502,0.723961
11.714356,55.761589,,,,,,,,,12.740255,0.723961
11.71511,55.861732,,,,,,,,,12.741009,0.723961
11.715863,55.962559,,,,,,,,,12.741763,0.723961
11.716617,56.063507,,,,,,,,,12.742517,0.723961
11.71737,56.164436,,,,,,,,,12.74327,0.723961
11.718124,56.265472,,,,,,,,,12.744023,0.723961
11.718878,56.36253,,,,,,,,,12.744777,0.723961
11.719631,56.453396,,,,,,,,,12.74553,0.723961
11.720385,56.542992,,,,,,,,,12.746284,0.723961
11.721138,56.637928,,,,,,,,,12.747037,0.723961
11.721891,56.738972,,,,,,,,,12.74779,0.723961
11.722645,56.84063,,,,,,,,,12.748545,0.723961
11.723398,56.942837,,,,,,,,,12.749298,0.723961
11.724152,57.045361,,,,,,,,,12.750051,0.723961
11.724905,57.147263,,,,,,,,,12.750805,0.723961
11.725659,57.249603,,,,,,,,,12.751558,0.723961
11.726413,57.352764,,,,,,,,,12.752312,0.723961
11.727166,57.455963,,,,,,,,,12.753065,0.723961
11.72792,57.559437,,,,,,,,,12.753819,0.723961
11.728673,57.663589,,,,,,,,,12.754572,0.723961
11.729426,57.76807,,,,,,,,,12.755325,0.723961
11.73018,57.871807,,,,,,,,,12.75608,0.723961
11.730933,57.975342,,,,,,,,,12.756833,0.723961
11.731687,58.079353,,,,,,,,,12.757586,0.723961
11.732441,58.183788,,,,,,,,,12.75834,0.723961
11.733194,58.288002,,,,,,,,,12.759093,0.723961
11.733948,58.393669,,,,,,,,,12.759847,0.723961
11.734701,58.499336,,,,,,,,,12.7606,0.723961
11.735455,58.604877,,,,,,,,,12.761353,0.723961
11.736208,58.710888,,,,,,,,,12.762107,0.723961
11.736961,58.816723,,,,,,,,,12.762861,0.723961
11.737715,58.921982,,,,,,,,,12.763615,0.723961
11.738468,59.027966,,,,,,,,,12.764368,0.723961
11.739222,59.133648,,,,,,,,,12.765121,0.724371
11.739976,59.239807,,,,,,,,,12.765875,0.724781
11.740729,59.346279,,,,,,,,,12.766628,0.725191
11.741483,59.453098,,,,,,,,,12.767382,0.7256
11.742236,59.559639,,,,,,,,,12.768135,0.72601
11.74299,59.665871,,,,,,,,,12.768888,0.72642
11.743743,59.771957,,,,,,,,,12.769643,0.726829
11.744496,59.879284,,,,,,,,,12.770396,0.727239
11.74525,59.987675,,,,,,,,,12.77115,0.727649
11.746003,60.095428,,,,,,,,,12.771903,0.728058
11.746758,60.204689,,,,,,,,,12.772656,0.728058
11.747511,60.314178,,,,,,,,,12.77341,0.728058
11.748264,60.422428,,,,,,,,,12.774163,0.728058
11.749018,60.531143,,,,,,,,,12.774917,0.728058
11.749771,60.639797,,,,,,,,,12.77567,0.728058
11.750525,60.748951,,,,,,,,,12.776423,0.728058
11.751278,60.85886,,,,,,,,,12.777178,0.728058
11.752031,60.968548,,,,,,,,,12.777931,0.728058
11.752785,61.078529,,,,,,,,,12.778685,0.728058
11.753539,61.187504,,,,,,,,,12.779438,0.728058
11.754292,61.296886,,,,,,,,,12.780191,0.728058
11.755046,61.407333,,,,,,,,,12.780945,0.728058
11.755799,61.517082,,,,,,,,,12.781698,0.728058
11.756553,61.626881,,,,,,,,,12.782452,0.728058
11.757306,61.73727,,,,,,,,,12.783205,0.728058
11.75806,61.848331,,,,,,,,,12.783959,0.728058
11.758813,61.95961,,,,,,,,,12.784713,0.728058
11.759566,62.071533,,,,,,,,,12.785466,0.728058
11.76032,62.183712,,,,,,,,,12.78622,0.728058
11.761074,62.295536,,,,,,,,,12.786973,0.728058
11.761827,62.407677,,,,,,,,,12.787726,0.728058
11.762581,62.519794,,,,,,,,,12.78848,0.728058
11.763334,62.631718,,,,,,,,,12.789233,0.728058
11.764088,62.743706,,,,,,,,,12.789987,0.728058
11.764841,62.856567,,,,,,,,,12.790741,0.728058
11.765594,62.968765,,,,,,,,,12.791494,0.728058
11.766348,63.081615,,,,,,,,,12.792248,0.728058
11.767101,63.194996,,,,,,,,,12.793001,0.728058
11.767856,63.308212,,,,,,,,,12.793755,0.728058
11.768609,63.421967,,,,,,,,,12.794508,0.728058
11.769362,63.535583,,,,,,,,,12.795261,0.728058
11.770116,63.648979,,,,,,,,,12.796015,0.728058
11.770869,63.761604,,,,,,,,,12.796768,0.728058
11.771623,63.874725,,,,,,,,,12.797522,0.728058
11.772376,63.983498,,,,,,,,,12.798276,0.728058
11.773129,64.084396,,,,,,,,,12.799029,0.728058
11.773883,64.186378,,,,,,,,,12.799783,0.728058
11.774637,64.294975,,,,,,,,,12.800536,0.728058
11.775391,64.408836,,,,,,,,,12.80129,0.728058
11.776144,64.523972,,,,,,,,,12.802043,0.728058
11.776897,64.638489,,,,,,,,,12.802796,0.728461
11.777651,64.752815,,,,,,,,,12.80355,0.728863
11.778404,64.867088,,,,,,,,,12.804303,0.729265
11.779158,64.981682,,,,,,,,,12.805058,0.729667
11.779911,65.097092,,,,,,,,,12.805811,0.730069
11.780664,65.212135,,,,,,,,,12.806564,0.730472
11.781418,65.327713,,,,,,,,,12.807318,0.730874
11.782172,65.443512,,,,,,,,,12.808071,0.731276
11.782926,65.559021,,,,,,,,,12.808825,0.731678
11.783679,65.674393,,,,,,,,,12.809578,0.73208
11.784432,65.790039,,,,,,,,,12.810331,0.73208
11.785186,65.905693,,,,,,,,,12.811085,0.73208
11.785939,66.022018,,,,,,,,,12.811838,0.73208
11.786693,66.139137,,,,,,,,,12.812593,0.73208
11.787446,66.256248,,,,,,,,,12.813346,0.73208
11.788199,66.372383,,,,,,,,,12.814099,0.73208
11.788954,66.489433,,,,,,,,,12.814853,0.73208
11.789707,66.606155,,,,,,,,,12.815606,0.73208
11.790461,66.72271,,,,,,,,,12.81636,0.73208
11.791214,66.840637,,,,,,,,,12.817113,0.73208
11.791967,66.958084,,,,,,,,,12.817866,0.73208
11.792721,67.075409,,,,,,,,,12.81862,0.73208
11.793474,67.193047,,,,,,,,,12.819374,0.73208
11.794228,67.310768,,,,,,,,,12.820127,0.73208
11.794981,67.428162,,,,,,,,,12.820881,0.73208
11.795735,67.54509,,,,,,,,,12.821634,0.73208
11.796489,67.66288,,,,,,,,,12.822388,0.73208
11.797242,67.779495,,,,,,,,,12.823141,0.73208
11.797996,67.895569,,,,,,,,,12.823895,0.73208
11.798749,68.011696,,,,,,,,,12.824648,0.73208
11.799502,68.126694,,,,,,,,,12.825401,0.73208
11.800256,68.242943,,,,,,,,,12.826156,0.73208
11.801009,68.359901,,,,,,,,,12.826909,0.73208
11.801763,68.476349,,,,,,,,,12.827662,0.73208
11.802516,68.592255,,,,,,,,,12.828416,0.73208
11.80327,68.709816,,,,,,,,,12.829169,0.73208
11.804024,68.825974,,,,,,,,,12.829923,0.73208
11.804777,68.944031,,,,,,,,,12.830676,0.73208
11.805531,69.060677,,,,,,,,,12.831429,0.73208
11.806284,69.17659,,,,,,,,,12.832183,0.73208
11.807037,69.294701,,,,,,,,,12.832936,0.73208
11.807791,69.411766,,,,,,,,,12.833691,0.73208
11.808544,69.528107,,,,,,,,,12.834444,0.73208
11.809298,69.644608,,,,,,,,,12.835197,0.73208
11.810052,69.760437,,,,,,,,,12.835951,0.73208
11.810805,69.877113,,,,,,,,,12.836704,0.73208
11.811559,69.993393,,,,,,,,,12.837458,0.73208
11.812312,70.108887,,,,,,,,,12.838211,0.73208
11.813066,70.224464,,,,,,,,,12.838964,0.73208
11.813819,70.339226,,,,,,,,,12.839718,0.73208
11.814572,70.453987,,,,,,,,,12.840472,0.73208
11.815326,70.569504,,,,,,,,,12.841226,0.73208
11.816079,70.684959,,,,,,,,,12.841979,0.73208
11.816833,70.800102,,,,,,,,,12.842732,0.73208
11.817587,70.915344,,,,,,,,,12.843486,0.73208
11.81834,71.030342,,,,,,,,,12.844239,0.73208
11.819094,71.144974,,,,,,,,,12.844993,0.73208
11.819847,71.259369,,,,,,,,,12.845746,0.73208
11.820601,71.374359,,,,,,,,,12.846499,0.73208
11.821354,71.487991,,,,,,,,,12.847254,0.73208
11.822107,71.601578,,,,,,,,,12.848007,0.732475
11.822861,71.714493,,,,,,,,,12.848761,0.73287
11.823614,71.827888,,,,,,,,,12.849514,0.733265
11.824368,71.940285,,,,,,,,,12.850267,0.73366
11.825122,72.052292,,,,,,,,,12.851021,0.734055
11.825875,72.160202,,,,,,,,,12.851774,0.734449
11.826629,72.260605,,,,,,,,,12.852528,0.734844
11.827382,72.360756,,,,,,,,,12.853281,0.735239
11.828135,72.468109,,,,,,,,,12.854034,0.735634
11.828889,72.580605,,,,,,,,,12.854789,0.736029
11.829642,72.692009,,,,,,,,,12.855542,0.736029
11.830396,72.804153,,,,,,,,,12.856296,0.736029
11.83115,72.917007,,,,,,,,,12.857049,0.736029
11.831903,73.028954,,,,,,,,,12.857802,0.736029
11.832657,73.141312,,,,,,,,,12.858556,0.736029
11.83341,73.25296,,,,,,,,,12.859309,0.736029
11.834164,73.364677,,,,,,,,,12.860063,0.736029
11.834917,73.476845,,,,,,,,,12.860816,0.736029
11.83567,73.587784,,,,,,,,,12.86157,0.736029
11.836424,73.699677,,,,,,,,,12.862324,0.736029
11.837177,73.811813,,,,,,,,,12.863077,0.736029
11.837931,73.922913,,,,,,,,,12.863831,0.736029
11.838685,74.034103,,,,,,,,,12.864584,0.736029
11.839438,74.146294,,,,,,,,,12.865337,0.736029
11.840192,74.257782,,,,,,,,,12.866091,0.736029
11.840945,74.368279,,,,,,,,,12.866844,0.736029
11.841699,74.479942,,,,,,,,,12.867598,0.736029
11.842452,74.589668,,,,,,,,,12.868352,0.736029
11.843205,74.700233,,,,,,,,,12.869105,0.736029
11.843959,74.809341,,,,,,,,,12.869859,0.736029
11.844712,74.919365,,,,,,,,,12.870612,0.736029
11.845467,75.029869,,,,,,,,,12.871366,0.736029
11.84622,75.140205,,,,,,,,,12.872119,0.736029
11.846973,75.250732,,,,,,,,,12.872872,0.736029
11.847727,75.360931,,,,,,,,,12.873626,0.736029
11.84848,75.470497,,,,,,,,,12.874379,0.736029
11.849234,75.579491,,,,,,,,,12.875133,0.736029
11.849987,75.690231,,,,,,,,,12.875887,0.736029
11.85074,75.799278,,,,,,,,,12.87664,0.736029
11.851494,75.90921,,,,,,,,,12.877394,0.736029
11.852248,76.020302,,,,,,,,,12.878147,0.736029
11.853002,76.130623,,,,,,,,,12.878901,0.736029
11.853755,76.240646,,,,,,,,,12.879654,0.736029
11.854508,76.351479,,,,,,,,,12.880407,0.736029
11.855262,76.461098,,,,,,,,,12.881161,0.736029
11.856015,76.569275,,,,,,,,,12.881914,0.736029
11.856769,76.678871,,,,,,,,,12.882668,0.736029
11.857522,76.788849,,,,,,,,,12.883422,0.736029
11.858275,76.898582,,,,,,,,,12.884175,0.736029
11.859029,77.008438,,,,,,,,,12.884929,0.736029
11.859783,77.117966,,,,,,,,,12.885682,0.736416
11.860537,77.227867,,,,,,,,,12.886436,0.736804
11.86129,77.337608,,,,,,,,,12.887189,0.737191
11.862043,77.447548,,,,,,,,,12.887942,0.737579
11.862797,77.557327,,,,,,,,,12.888696,0.737966
11.86355,77.666473,,,,,,,,,12.889449,0.738354
11.864304,77.775963,,,,,,,,,12.890203,0.738742
11.865057,77.88533,,,,,,,,,12.890957,0.739129
11.86581,77.99543,,,,,,,,,12.89171,0.739517
11.866565,78.104736,,,,,,,,,12.892464,0.739904
11.867318,78.21376,,,,,,,,,12.893217,0.739904
11.868072,78.322464,,,,,,,,,12.89397,0.739904
11.868825,78.431503,,,,,,,,,12.894724,0.739904
11.869578,78.5401,,,,,,,,,12.895477,0.739904
11.870332,78.648689,,,,,,,,,12.896231,0.739904
11.871085,78.756958,,,,,,,,,12.896985,0.739904
11.871839,78.866653,,,,,,,,,12.897738,0.739904
11.872592,78.976402,,,,,,,,,12.898492,0.739904
11.873346,79.085556,,,,,,,,,12.899245,0.739904
11.8741,79.194824,,,,,,,,,12.899999,0.739904
11.874853,79.303307,,,,,,,,,12.900752,0.739904
11.875607,79.412178,,,,,,,,,12.901505,0.739904
11.87636,79.521011,,,,,,,,,12.902259,0.739904
11.877113,79.62841,,,,,,,,,12.903012,0.739904
11.877867,79.735588,,,,,,,,,12.903767,0.739904
11.87862,79.842163,,,,,,,,,12.90452,0.739904
11.879374,79.943878,,,,,,,,,12.905273,0.739904
11.880127,80.04039,,,,,,,,,12.906027,0.739904
11.880881,80.137405,,,,,,,,,12.90678,0.739904
11.881635,80.240456,,,,,,,,,12.907534,0.739904
11.882388,80.34713,,,,,,,,,12.908287,0.739904
11.883142,80.453972,,,,,,,,,12.90904,0.739904
11.883895,80.560104,,,,,,,,,12.909794,0.739904
11.884648,80.665436,,,,,,,,,12.910547,0.739904
11.885402,80.77079,,,,,,,,,12.911302,0.739904
11.886155,80.876328,,,,,,,,,12.912055,0.739904
11.886909,80.981987,,,,,,,,,12.912808,0.739904
11.887663,81.087181,,,,,,,,,12.913562,0.739904
11.888416,81.191971,,,,,,,,,12.914315,0.739904
11.88917,81.297173,,,,,,,,,12.915069,0.739904
11.889923,81.402168,,,,,,,,,12.915822,0.739904
11.890676,81.50679,,,,,,,,,12.916575,0.739904
11.89143,81.611351,,,,,,,,,12.917329,0.739904
11.892183,81.715317,,,,,,,,,12.918083,0.739904
11.892937,81.819122,,,,,,,,,12.918837,0.739904
11.89369,81.923073,,,,,,,,,12.91959,0.739904
11.894444,82.026299,,,,,,,,,12.920343,0.739904
11.895198,82.129181,,,,,,,,,12.921097,0.739904
11.895951,82.231087,,,,,,,,,12.92185,0.739904
11.896705,82.333046,,,,,,,,,12.922604,0.739904
11.897458,82.43502,,,,,,,,,12.923357,0.740285
11.898211,82.537193,,,,,,,,,12.92411,0.740665
11.898965,82.639107,,,,,,,,,12.924865,0.741046
11.899718,82.740425,,,,,,,,,12.925618,0.741426
11.900472,82.841354,,,,,,,,,12.926372,0.741807
11.901225,82.942299,,,,,,,,,12.927125,0.742187
11.901979,83.043167,,,,,,,,,12.927878,0.742567
11.902733,83.142258,,,,,,,,,12.928632,0.742948
11.903486,83.241165,,,,,,,,,12.929385,0.743328
11.90424,83.340614,,,,,,,,,12.930139,0.743709
11.904993,83.439781,,,,,,,,,12.930892,0.743709
11.905746,83.537857,,,,,,,,,12.931645,0.743709
11.9065,83.635803,,,,,,,,,12.9324,0.743709
11.907253,83.733292,,,,,,,,,12.933153,0.743709
11.908007,83.830345,,,,,,,,,12.933907,0.743709
11.908761,83.926796,,,,,,,,,12.93466,0.743709
11.909514,84.022362,,,,,,,,,12.935413,0.743709
11.910268,84.117203,,,,,,,,,12.936167,0.743709
11.911021,84.212303,,,,,,,,,12.93692,0.743709
11.911775,84.306396,,,,,,,,,12.937674,0.743709
11.912528,84.400436,,,,,,,,,12.938427,0.743709
11.913281,84.495071,,,,,,,,,12.939181,0.743709
11.914035,84.588989,,,,,,,,,12.939935,0.743709
11.914788,84.683136,,,,,,,,,12.940688,0.743709
11.915542,84.776794,,,,,,,,,12.941442,0.743709
11.916296,84.870155,,,,,,,,,12.942195,0.743709
11.917049,84.963043,,,,,,,,,12.942948,0.743709
11.917803,85.055649,,,,,,,,,12.943702,0.743709
11.918556,85.147812,,,,,,,,,12.944455,0.743709
11.91931,85.239311,,,,,,,,,12.945209,0.743709
11.920063,85.330353,,,,,,,,,12.945963,0.743709
11.920816,85.421738,,,,,,,,,12.946716,0.743709
11.92157,85.512245,,,,,,,,,12.94747,0.743709
11.922323,85.602997,,,,,,,,,12.948223,0.743709
11.923078,85.69416,,,,,,,,,12.948977,0.743709
11.923831,85.78418,,,,,,,,,12.94973,0.743709
11.924584,85.87323,,,,,,,,,12.950483,0.743709
11.925338,85.96257,,,,,,,,,12.951237,0.743709
11.926091,86.051537,,,,,,,,,12.95199,0.743709
11.926845,86.139709,,,,,,,,,12.952744,0.743709
11.927598,86.227028,,,,,,,,,12.953498,0.743709
11.928351,86.313957,,,,,,,,,12.954251,0.743709
11.929105,86.399879,,,,,,,,,12.955005,0.743709
11.929859,86.486023,,,,,,,,,12.955758,0.743709
11.930613,86.571968,,,,,,,,,12.956511,0.743709
11.931366,86.65744,,,,,,,,,12.957265,0.743709
11.932119,86.741676,,,,,,,,,12.958018,0.743709
11.932873,86.821915,,,,,,,,,12.958772,0.743709
11.933626,86.896843,,,,,,,,,12.959525,0.743709
11.93438,86.973259,,,,,,,,,12.960279,0.743709
11.935133,87.054535,,,,,,,,,12.961033,0.744082
11.935886,87.138054,,,,,,,,,12.961786,0.744456
11.93664,87.220863,,,,,,,,,12.96254,0.744829
11.937394,87.30423,,,,,,,,,12.963293,0.745202
11.938148,87.38681,,,,,,,,,12.964046,0.745576
11.938901,87.468376,,,,,,,,,12.9648,0.745949
11.939654,87.549767,,,,,,,,,12.965553,0.746323
11.940408,87.63118,,,,,,,,,12.966307,0.746696
11.941161,87.712029,,,,,,,,,12.96706,0.74707
11.941915,87.792534,,,,,,,,,12.967814,0.747443
11.942668,87.873016,,,,,,,,,12.968568,0.747443
11.943421,87.952744,,,,,,,,,12.969321,0.747443
11.944176,88.032944,,,,,,,,,12.970075,0.747443
11.944929,88.112419,,,,,,,,,12.970828,0.747443
11.945683,88.19178,,,,,,,,,12.971581,0.747443
11.946436,88.269722,,,,,,,,,12.972335,0.747443
11.947189,88.348228,,,,,,,,,12.973088,0.747443
11.947943,88.425949,,,,,,,,,12.973842,0.747443
11.948696,88.502678,,,,,,,,,12.974596,0.747443
11.94945,88.579529,,,,,,,,,12.975349,0.747443
11.950203,88.656296,,,,,,,,,12.976103,0.747443
11.950957,88.733521,,,,,,,,,12.976856,0.747443
11.951711,88.809914,,,,,,,,,12.97761,0.747443
11.952464,88.88604,,,,,,,,,12.978363,0.747443
11.953218,88.962173,,,,,,,,,12.979116,0.747443
11.953971,89.037689,,,,,,,,,12.97987,0.747443
11.954724,89.113052,,,,,,,,,12.980623,0.747443
11.955478,89.187943,,,,,,,,,12.981378,0.747443
11.956231,89.262695,,,,,,,,,12.982131,0.747443
11.956985,89.336227,,,,,,,,,12.982884,0.747443
11.957738,89.409576,,,,,,,,,12.983638,0.747443
11.958492,89.483261,,,,,,,,,12.984391,0.747443
11.959246,89.556549,,,,,,,,,12.985145,0.747443
11.959999,89.628746,,,,,,,,,12.985898,0.747443
11.960752,89.700508,,,,,,,,,12.986651,0.747443
11.961506,89.772522,,,,,,,,,12.987405,0.747443
11.962259,89.845123,,,,,,,,,12.988158,0.747443
11.963013,89.916634,,,,,,,,,12.988913,0.747443
11.963766,89.986732,,,,,,,,,12.989666,0.747443
11.96452,90.057159,,,,,,,,,12.990419,0.747443
11.965274,90.128136,,,,,,,,,12.991173,0.747443
11.966027,90.198296,,,,,,,,,12.991926,0.747443
11.966781,90.268013,,,,,,,,,12.99268,0.747443
11.967534,90.338928,,,,,,,,,12.993433,0.747443
11.968287,90.409836,,,,,,,,,12.994186,0.747443
11.969041,90.477646,,,,,,,,,12.99494,0.747443
11.969794,90.546844,,,,,,,,,12.995694,0.747443
11.970548,90.614906,,,,,,,,,12.996448,0.747443
11.971301,90.682991,,,,,,,,,12.997201,0.747443
11.972054,90.751488,,,,,,,,,12.997954,0.747443
11.972809,90.819084,,,,,,,,,12.998708,0.747443
11.973562,90.885506,,,,,,,,,12.999461,0.747443
11.974316,90.95166,,,,,,,,,13.000215,0.747443
11.975069,91.017174,,,,,,,,,13.000968,0.747443
11.975822,91.082413,,,,,,,,,13.001721,0.747443
11.976576,91.147392,,,,,,,,,13.002476,0.747443
11.977329,91.212837,,,,,,,,,13.003229,0.747443
11.978083,91.277733,,,,,,,,,13.003983,0.747443
11.978836,91.342049,,,,,,,,,13.004736,0.747443
11.97959,91.406403,,,,,,,,,13.005489,0.747443
11.980344,91.469223,,,,,,,,,13.006243,0.74781
11.981097,91.531944,,,,,,,,,13.006996,0.748176
11.981851,91.594368,,,,,,,,,13.00775,0.748543
11.982604,91.656876,,,,,,,,,13.008503,0.748909
11.983357,91.718765,,,,,,,,,13.009256,0.749276
11.984111,91.780632,,,,,,,,,13.010011,0.749642
11.984864,91.840668,,,,,,,,,13.010764,0.750009
11.985618,91.90062,,,,,,,,,13.011518,0.750376
11.986372,91.958061,,,,,,,,,13.012271,0.750742
11.987125,92.010826,,,,,,,,,13.013024,0.751109
11.987879,92.064445,,,,,,,,,13.013778,0.751109
11.988632,92.12262,,,,,,,,,13.014531,0.751109
11.989386,92.180466,,,,,,,,,13.015285,0.751109
11.990139,92.23793,,,,,,,,,13.016038,0.751109
11.990892,92.29525,,,,,,,,,13.016792,0.751109
11.991646,92.35257,,,,,,,,,13.017546,0.751109
11.992399,92.409164,,,,,,,,,13.018299,0.751109
11.993153,92.466148,,,,,,,,,13.019053,0.751109
11.993907,92.522461,,,,,,,,,13.019806,0.751109
11.99466,92.578178,,,,,,,,,13.020559,0.751109
11.995414,92.633408,,,,,,,,,13.021313,0.751109
11.996167,92.688263,,,,,,,,,13.022066,0.751109
11.996921,92.743919,,,,,,,,,13.02282,0.751109
11.997674,92.798904,,,,,,,,,13.023574,0.751109
11.998427,92.853607,,,,,,,,,13.024327,0.751109
11.999181,92.907333,,,,,,,,,13.025081,0.751109
11.999934,92.961029,,,,,,,,,13.025834,0.751109
12.000689,93.014549,,,,,,,,,13.026587,0.751109
12.001442,93.068184,,,,,,,,,13.027341,0.751109
12.002195,93.122398,,,,,,,,,13.028094,0.751109
12.002949,93.175034,,,,,,,,,13.028848,0.751109
12.003702,93.227188,,,,,,,,,13.029601,0.751109
12.004456,93.279457,,,,,,,,,13.030354,0.751109
12.005209,93.330696,,,,,,,,,13.031109,0.751109
12.005962,93.381401,,,,,,,,,13.031862,0.751109
12.006716,93.431007,,,,,,,,,13.032616,0.751109
12.00747,93.481003,,,,,,,,,13.033369,0.751109
12.008224,93.530357,,,,,,,,,13.034122,0.751109
12.008977,93.579254,,,,,,,,,13.034876,0.751109
12.00973,93.627327,,,,,,,,,13.035629,0.751109
12.010484,93.675423,,,,,,,,,13.036383,0.751109
12.011237,93.723076,,,,,,,,,13.037136,0.751109
12.011991,93.770744,,,,,,,,,13.03789,0.751109
12.012744,93.817627,,,,,,,,,13.038644,0.751109
12.013497,93.863945,,,,,,,,,13.039397,0.751109
12.014251,93.910103,,,,,,,,,13.040151,0.751109
12.015005,93.955086,,,,,,,,,13.040904,0.751109
12.015759,93.999695,,,,,,,,,13.041657,0.751109
12.016512,94.043549,,,,,,,,,13.042411,0.751109
12.017265,94.086731,,,,,,,,,13.043164,0.751109
12.018019,94.130241,,,,,,,,,13.043918,0.751469
12.018772,94.173462,,,,,,,,,13.044671,0.751828
12.019526,94.216309,,,,,,,,,13.045425,0.752188
12.020279,94.258598,,,,,,,,,13.046179,0.752548
12.021032,94.300514,,,,,,,,,13.046932,0.752908
12.021787,94.342537,,,,,,,,,13.047686,0.753268
12.02254,94.383888,,,,,,,,,13.048439,0.753627
12.023293,94.424103,,,,,,,,,13.049192,0.753987
12.024047,94.462814,,,,,,,,,13.049946,0.754347
12.0248,94.501381,,,,,,,,,13.050699,0.754707
12.025554,94.539543,,,,,,,,,13.051453,0.754707
12.026307,94.577194,,,,,,,,,13.052207,0.754707
12.027061,94.614723,,,,,,,,,13.05296,0.754707
12.027814,94.651917,,,,,,,,,13.053714,0.754707
12.028568,94.687912,,,,,,,,,13.054467,0.754707
12.029322,94.723335,,,,,,,,,13.055221,0.754707
12.030075,94.758484,,,,,,,,,13.055974,0.754707
12.030828,94.793297,,,,,,,,,13.056727,0.754707
12.031582,94.827942,,,,,,,,,13.057481,0.754707
12.032335,94.861984,,,,,,,,,13.058234,0.754707
12.033089,94.895309,,,,,,,,,13.058989,0.754707
12.033842,94.927795,,,,,,,,,13.059742,0.754707
12.034595,94.959763,,,,,,,,,13.060495,0.754707
12.035349,94.99128,,,,,,,,,13.061249,0.754707
12.036103,95.022102,,,,,,,,,13.062002,0.754707
12.036857,95.051941,,,,,,,,,13.062756,0.754707
12.03761,95.080986,,,,,,,,,13.063509,0.754707
12.038363,95.109444,,,,,,,,,13.064262,0.754707
12.039117,95.136215,,,,,,,,,13.065016,0.754707
12.03987,95.160973,,,,,,,,,13.065769,0.754707
12.040624,95.184937,,,,,,,,,13.066524,0.754707
12.041377,95.209183,,,,,,,,,13.067277,0.754707
12.04213,95.233856,,,,,,,,,13.06803,0.754707
12.042885,95.258553,,,,,,,,,13.068784,0.754707
12.043638,95.283607,,,,,,,,,13.069537,0.754707
