Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV 1_280,,Cond,,Conc B,,Injection,,Run Log,,Fraction,,"UV 1_280_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Injection,ml,Logbook,ml,Fraction,ml,mAU
5.331386,-1.191244,11.688457,16.469608,,,,,,,,,6.357069,-1.256904
5.332217,-1.191164,11.690119,16.469616,,,,,,,,,6.357899,-1.256817
5.333047,-1.19132,11.69178,16.469606,,,,,,,,,6.35873,-1.256729
5.333878,-1.191259,11.693441,16.469574,,,,,,,,,6.35956,-1.256642
5.334709,-1.191362,11.695103,16.469538,,,,,,,,,6.360391,-1.256555
5.335539,-1.191839,11.696764,16.469564,,,,,,,,,6.361222,-1.256468
5.33637,-1.192279,11.698425,16.469591,,,,,,,,,6.362052,-1.256381
5.337201,-1.192679,11.700087,16.46961,,,,,,,,,6.362883,-1.256294
5.338031,-1.19295,11.701748,16.469616,,,,,,,,,6.363714,-1.256294
5.338862,-1.193121,11.703409,16.469606,,,,,,,,,6.364544,-1.256294
5.339693,-1.193156,11.70507,16.469572,,,,,,,,,6.365376,-1.256294
5.340523,-1.193411,11.706732,16.469606,,,,,,,,,6.366206,-1.256294
5.341354,-1.193703,11.708393,16.469681,,,,,,,,,6.367037,-1.256294
5.342185,-1.19345,11.710054,16.469734,,,,,,,,,6.367867,-1.256294
5.343015,-1.193238,11.711716,16.469753,,,,,,,,,6.368698,-1.256294
5.343846,-1.193529,11.713377,16.469736,,,,,,,,,6.369529,-1.256294
5.344676,-1.193678,11.715038,16.469694,,,,,,,,,6.370359,-1.256294
5.345507,-1.194131,11.7167,16.469728,,,,,,,,,6.37119,-1.256294
5.346338,-1.194693,11.718361,16.469803,,,,,,,,,6.372021,-1.256207
5.347169,-1.195378,11.720022,16.46982,,,,,,,,,6.372851,-1.25612
5.348,-1.195954,11.721684,16.469837,,,,,,,,,6.373682,-1.256033
5.34883,-1.1961,11.723345,16.469898,,,,,,,,,6.374513,-1.255947
5.349661,-1.19628,11.725006,16.46991,,,,,,,,,6.375343,-1.25586
5.350492,-1.196356,11.726667,16.469896,,,,,,,,,6.376174,-1.255773
5.351322,-1.196084,11.728329,16.469982,,,,,,,,,6.377005,-1.255686
5.352153,-1.196158,11.729991,16.470074,,,,,,,,,6.377835,-1.2556
5.352983,-1.196526,11.731652,16.470108,,,,,,,,,6.378666,-1.255513
5.353814,-1.196882,11.733314,16.47007,,,,,,,,,6.379497,-1.255426
5.354645,-1.197547,11.734975,16.470055,,,,,,,,,6.380327,-1.255426
5.355475,-1.198126,11.736636,16.470068,,,,,,,,,6.381158,-1.255426
5.356306,-1.19831,11.738297,16.470022,,,,,,,,,6.381989,-1.255426
5.357137,-1.198458,11.739959,16.470005,,,,,,,,,6.382819,-1.255426
5.357967,-1.19939,11.74162,16.470053,,,,,,,,,6.38365,-1.255426
5.358798,-1.20026,11.743281,16.470116,,,,,,,,,6.38448,-1.255426
5.359629,-1.200588,11.744943,16.470173,,,,,,,,,6.385311,-1.255426
5.360459,-1.200916,11.746604,16.470198,,,,,,,,,6.386142,-1.255426
5.36129,-1.201267,11.748265,16.470257,,,,,,,,,6.386972,-1.255426
5.362121,-1.201546,11.749927,16.470339,,,,,,,,,6.387803,-1.255426
5.362951,-1.201663,11.751588,16.47032,,,,,,,,,6.388634,-1.25534
5.363782,-1.202496,11.753249,16.470335,,,,,,,,,6.389464,-1.255254
5.364613,-1.203033,11.75491,16.470398,,,,,,,,,6.390295,-1.255167
5.365443,-1.202996,11.756572,16.470417,,,,,,,,,6.391126,-1.255081
5.366274,-1.203187,11.758233,16.470415,,,,,,,,,6.391956,-1.254995
5.367105,-1.203379,11.759894,16.470406,,,,,,,,,6.392787,-1.254909
5.367935,-1.203335,11.761556,16.470381,,,,,,,,,6.393618,-1.254822
5.368766,-1.203045,11.763217,16.47035,,,,,,,,,6.394449,-1.254736
5.369596,-1.20326,11.764878,16.47036,,,,,,,,,6.395279,-1.25465
5.370427,-1.203817,11.76654,16.470442,,,,,,,,,6.39611,-1.254563
5.371258,-1.204082,11.768201,16.470549,,,,,,,,,6.396941,-1.254563
5.372088,-1.204184,11.769862,16.470606,,,,,,,,,6.397771,-1.254563
5.372919,-1.204311,11.771523,16.470631,,,,,,,,,6.398602,-1.254563
5.37375,-1.204304,11.773185,16.470745,,,,,,,,,6.399433,-1.254563
5.37458,-1.204153,11.774846,16.470869,,,,,,,,,6.400263,-1.254693
5.375411,-1.204619,11.776507,16.470898,,,,,,,,,6.401094,-1.254805
5.376242,-1.204961,11.778169,16.470919,,,,,,,,,6.401925,-1.255092
5.377073,-1.204884,11.77983,16.470945,,,,,,,,,6.402755,-1.255142
5.377903,-1.204506,11.781491,16.470942,,,,,,,,,6.403586,-1.255095
5.378734,-1.204544,11.783153,16.470905,,,,,,,,,6.404417,-1.255078
5.379565,-1.204495,11.784814,16.470911,,,,,,,,,6.405247,-1.255059
5.380395,-1.204348,11.786475,16.470945,,,,,,,,,6.406078,-1.255676
5.381226,-1.20428,11.788136,16.470898,,,,,,,,,6.406909,-1.256335
5.382057,-1.204635,11.789799,16.470856,,,,,,,,,6.407739,-1.256406
5.382887,-1.204662,11.79146,16.470819,,,,,,,,,6.40857,-1.256667
5.383718,-1.204376,11.793121,16.470808,,,,,,,,,6.4094,-1.256762
5.384549,-1.204356,11.794783,16.470823,,,,,,,,,6.410231,-1.25659
5.385379,-1.204115,11.796444,16.470793,,,,,,,,,6.411062,-1.25709
5.38621,-1.203848,11.798105,16.470772,,,,,,,,,6.411892,-1.257762
5.387041,-1.203945,11.799767,16.470861,,,,,,,,,6.412723,-1.258438
5.387871,-1.20334,11.801428,16.470818,,,,,,,,,6.413554,-1.259002
5.388702,-1.203026,11.803089,16.470745,,,,,,,,,6.414384,-1.25912
5.389533,-1.202508,11.80475,16.470732,,,,,,,,,6.415215,-1.259041
5.390363,-1.20233,11.806412,16.470753,,,,,,,,,6.416046,-1.259053
5.391194,-1.202312,11.808073,16.470818,,,,,,,,,6.416876,-1.258979
5.392025,-1.202037,11.809734,16.470787,,,,,,,,,6.417707,-1.259502
5.392855,-1.20204,11.811396,16.470676,,,,,,,,,6.418538,-1.260232
5.393686,-1.202198,11.813057,16.470633,,,,,,,,,6.419368,-1.260095
5.394516,-1.202528,11.814718,16.470617,,,,,,,,,6.420199,-1.259529
5.395347,-1.202772,11.81638,16.470642,,,,,,,,,6.42103,-1.259497
5.396178,-1.202572,11.818041,16.470697,,,,,,,,,6.42186,-1.259669
5.397008,-1.202123,11.819702,16.470676,,,,,,,,,6.422691,-1.259976
5.397839,-1.201776,11.821363,16.470644,,,,,,,,,6.423522,-1.259675
5.39867,-1.202112,11.823025,16.470732,,,,,,,,,6.424353,-1.259601
5.3995,-1.202209,11.824686,16.470722,,,,,,,,,6.425183,-1.26018
5.400331,-1.201997,11.826347,16.470736,,,,,,,,,6.426014,-1.260225
5.401162,-1.202359,11.828009,16.470793,,,,,,,,,6.426845,-1.26003
5.401992,-1.202733,11.82967,16.470764,,,,,,,,,6.427675,-1.259778
5.402823,-1.202542,11.831331,16.47069,,,,,,,,,6.428506,-1.259654
5.403654,-1.202743,11.832993,16.470625,,,,,,,,,6.429337,-1.259508
5.404484,-1.20292,11.834654,16.4706,,,,,,,,,6.430167,-1.259532
5.405315,-1.203072,11.836315,16.470575,,,,,,,,,6.430998,-1.259948
5.406146,-1.203077,11.837976,16.470526,,,,,,,,,6.431828,-1.260359
5.406977,-1.203376,11.839638,16.47052,,,,,,,,,6.432659,-1.260256
5.407807,-1.203112,11.841299,16.470526,,,,,,,,,6.43349,-1.260337
5.408638,-1.203015,11.84296,16.470551,,,,,,,,,6.43432,-1.260633
5.409469,-1.203242,11.844622,16.470589,,,,,,,,,6.435151,-1.260859
5.410299,-1.202975,11.846283,16.470594,,,,,,,,,6.435982,-1.26114
5.41113,-1.202581,11.847945,16.470581,,,,,,,,,6.436812,-1.261397
5.411961,-1.202473,11.849607,16.470625,,,,,,,,,6.437643,-1.261492
5.412791,-1.202529,11.851268,16.470684,,,,,,,,,6.438474,-1.261341
5.413622,-1.202527,11.852929,16.470715,,,,,,,,,6.439304,-1.260947
5.414453,-1.202451,11.85459,16.47081,,,,,,,,,6.440135,-1.260869
5.415283,-1.202282,11.856252,16.470846,,,,,,,,,6.440966,-1.260911
5.416114,-1.202087,11.857913,16.470852,,,,,,,,,6.441796,-1.260991
5.416945,-1.201933,11.859574,16.470819,,,,,,,,,6.442627,-1.261293
5.417775,-1.201983,11.861236,16.470846,,,,,,,,,6.443458,-1.261371
5.418606,-1.202279,11.862897,16.470932,,,,,,,,,6.444288,-1.261089
5.419436,-1.202471,11.864558,16.470922,,,,,,,,,6.445119,-1.261514
5.420267,-1.202515,11.86622,16.470909,,,,,,,,,6.44595,-1.26102
5.421098,-1.202655,11.867881,16.470903,,,,,,,,,6.44678,-1.261254
5.421928,-1.202431,11.869542,16.470871,,,,,,,,,6.447611,-1.261437
5.422759,-1.202109,11.871203,16.4709,,,,,,,,,6.448442,-1.260817
5.42359,-1.201582,11.872865,16.470795,,,,,,,,,6.449272,-1.260823
5.42442,-1.201027,11.874526,16.470675,,,,,,,,,6.450103,-1.260273
5.425251,-1.201404,11.876187,16.470612,,,,,,,,,6.450933,-1.26032
5.426082,-1.201707,11.877849,16.470552,,,,,,,,,6.451764,-1.260967
5.426912,-1.201811,11.87951,16.470451,,,,,,,,,6.452595,-1.260861
5.427743,-1.203108,11.881171,16.470446,,,,,,,,,6.453425,-1.260522
5.428574,-1.203162,11.882833,16.470381,,,,,,,,,6.454257,-1.260148
5.429404,-1.203509,11.884494,16.470293,,,,,,,,,6.455087,-1.260023
5.430235,-1.203667,11.886155,16.470276,,,,,,,,,6.455918,-1.25969
5.431066,-1.204337,11.887816,16.470243,,,,,,,,,6.456748,-1.259643
5.431896,-1.204249,11.889478,16.470242,,,,,,,,,6.457579,-1.260118
5.432727,-1.204297,11.891139,16.470205,,,,,,,,,6.45841,-1.260451
5.433558,-1.204345,11.8928,16.47011,,,,,,,,,6.45924,-1.260213
5.434388,-1.204238,11.894462,16.470104,,,,,,,,,6.460071,-1.259758
5.435219,-1.20415,11.896123,16.4701,,,,,,,,,6.460902,-1.259509
5.43605,-1.204154,11.897784,16.470064,,,,,,,,,6.461732,-1.260028
5.436881,-1.204204,11.899446,16.470013,,,,,,,,,6.462563,-1.259498
5.437711,-1.203863,11.901107,16.469984,,,,,,,,,6.463394,-1.259568
5.438542,-1.203543,11.902768,16.469971,,,,,,,,,6.464224,-1.25998
5.439373,-1.20421,11.904429,16.469955,,,,,,,,,6.465055,-1.260339
5.440203,-1.20425,11.906091,16.469913,,,,,,,,,6.465886,-1.260969
5.441034,-1.204139,11.907753,16.469919,,,,,,,,,6.466716,-1.261107
5.441864,-1.204218,11.909414,16.469858,,,,,,,,,6.467547,-1.261245
5.442695,-1.203863,11.911076,16.469854,,,,,,,,,6.468378,-1.261512
5.443526,-1.203947,11.912737,16.469814,,,,,,,,,6.469208,-1.261429
5.444356,-1.204124,11.914398,16.469797,,,,,,,,,6.470039,-1.261765
5.445187,-1.203978,11.916059,16.469826,,,,,,,,,6.47087,-1.261658
5.446018,-1.203798,11.917721,16.469805,,,,,,,,,6.4717,-1.26148
5.446848,-1.204088,11.919382,16.469765,,,,,,,,,6.472531,-1.261038
5.447679,-1.203735,11.921043,16.469786,,,,,,,,,6.473361,-1.260896
5.44851,-1.203491,11.922705,16.469807,,,,,,,,,6.474192,-1.26129
5.44934,-1.203311,11.924366,16.469866,,,,,,,,,6.475023,-1.261765
5.450171,-1.20347,11.926027,16.469976,,,,,,,,,6.475853,-1.261771
5.451002,-1.202988,11.927689,16.469971,,,,,,,,,6.476684,-1.261431
5.451832,-1.202704,11.92935,16.469925,,,,,,,,,6.477515,-1.261461
5.452663,-1.202623,11.931011,16.469975,,,,,,,,,6.478345,-1.261001
5.453494,-1.202181,11.932673,16.47002,,,,,,,,,6.479176,-1.260629
5.454324,-1.201814,11.934334,16.470083,,,,,,,,,6.480007,-1.260818
5.455155,-1.202046,11.935995,16.470047,,,,,,,,,6.480837,-1.261212
5.455986,-1.201614,11.937656,16.469965,,,,,,,,,6.481668,-1.26125
5.456816,-1.202081,11.939318,16.469845,,,,,,,,,6.482499,-1.261199
5.457647,-1.202412,11.940979,16.469801,,,,,,,,,6.483329,-1.261015
5.458477,-1.202225,11.94264,16.469845,,,,,,,,,6.48416,-1.260586
5.459308,-1.202442,11.944302,16.469858,,,,,,,,,6.484991,-1.260677
5.460139,-1.201861,11.945963,16.469749,,,,,,,,,6.485822,-1.260671
5.460969,-1.201536,11.947624,16.469635,,,,,,,,,6.486652,-1.260709
5.4618,-1.201418,11.949286,16.469563,,,,,,,,,6.487483,-1.260927
5.462631,-1.201104,11.950947,16.469572,,,,,,,,,6.488314,-1.260804
5.463461,-1.201371,11.952608,16.46958,,,,,,,,,6.489144,-1.260481
5.464292,-1.202021,11.954269,16.46965,,,,,,,,,6.489975,-1.26057
5.465123,-1.202424,11.955931,16.469667,,,,,,,,,6.490806,-1.260793
5.465954,-1.203016,11.957592,16.469713,,,,,,,,,6.491636,-1.261184
5.466784,-1.203055,11.959253,16.469788,,,,,,,,,6.492467,-1.26122
5.467615,-1.20375,11.960915,16.469959,,,,,,,,,6.493298,-1.261193
5.468446,-1.203627,11.962576,16.469975,,,,,,,,,6.494128,-1.261098
5.469276,-1.203077,11.964237,16.470018,,,,,,,,,6.494959,-1.26147
5.470107,-1.202914,11.965899,16.470055,,,,,,,,,6.49579,-1.260855
5.470938,-1.202975,11.967561,16.470007,,,,,,,,,6.49662,-1.261061
5.471768,-1.203111,11.969222,16.470011,,,,,,,,,6.497451,-1.261253
5.472599,-1.203129,11.970883,16.469986,,,,,,,,,6.498281,-1.261413
5.47343,-1.20342,11.972545,16.469986,,,,,,,,,6.499112,-1.260503
5.47426,-1.203505,11.974206,16.470022,,,,,,,,,6.499943,-1.260638
5.475091,-1.203718,11.975867,16.469988,,,,,,,,,6.500773,-1.260761
5.475922,-1.20382,11.977529,16.469925,,,,,,,,,6.501604,-1.260693
5.476752,-1.204158,11.97919,16.469866,,,,,,,,,6.502435,-1.260729
5.477583,-1.203909,11.980851,16.469805,,,,,,,,,6.503265,-1.26001
5.478414,-1.203992,11.982512,16.469807,,,,,,,,,6.504096,-1.260019
5.479244,-1.204326,11.984174,16.469753,,,,,,,,,6.504927,-1.259991
5.480075,-1.204424,11.985835,16.469715,,,,,,,,,6.505757,-1.260354
5.480906,-1.204411,11.987496,16.469778,,,,,,,,,6.506588,-1.260683
5.481736,-1.204242,11.989158,16.469755,,,,,,,,,6.507419,-1.260349
5.482567,-1.204631,11.990819,16.469767,,,,,,,,,6.508249,-1.259247
5.483397,-1.204821,11.99248,16.46973,,,,,,,,,6.50908,-1.259471
5.484228,-1.204699,11.994142,16.469786,,,,,,,,,6.509911,-1.258478
5.485059,-1.204259,11.995803,16.469841,,,,,,,,,6.510741,-1.25907
5.485889,-1.204306,11.997464,16.469763,,,,,,,,,6.511572,-1.258648
5.48672,-1.204095,11.999125,16.469748,,,,,,,,,6.512403,-1.258997
5.487551,-1.204345,12.000787,16.469772,,,,,,,,,6.513233,-1.258726
5.488381,-1.203764,12.002448,16.469669,,,,,,,,,6.514064,-1.259154
5.489212,-1.203834,12.004109,16.469622,,,,,,,,,6.514895,-1.25862
5.490043,-1.204118,12.005771,16.469507,,,,,,,,,6.515726,-1.258714
5.490873,-1.204432,12.007432,16.469423,,,,,,,,,6.516556,-1.25869
5.491704,-1.204301,12.009093,16.469433,,,,,,,,,6.517387,-1.257958
5.492535,-1.204355,12.010755,16.469414,,,,,,,,,6.518218,-1.257952
5.493365,-1.204807,12.012416,16.469383,,,,,,,,,6.519048,-1.257816
5.494196,-1.205457,12.014077,16.469416,,,,,,,,,6.519879,-1.258142
5.495027,-1.205895,12.015738,16.469395,,,,,,,,,6.52071,-1.25864
5.495858,-1.205662,12.0174,16.469368,,,,,,,,,6.52154,-1.258147
5.496688,-1.205643,12.019061,16.469337,,,,,,,,,6.522371,-1.258364
5.497519,-1.206706,12.020722,16.469343,,,,,,,,,6.523201,-1.2585
5.49835,-1.207105,12.022384,16.469282,,,,,,,,,6.524032,-1.258675
5.49918,-1.206957,12.024045,16.469332,,,,,,,,,6.524863,-1.258711
5.500011,-1.207216,12.025707,16.469288,,,,,,,,,6.525693,-1.259728
5.500842,-1.207374,12.027369,16.469316,,,,,,,,,6.526524,-1.259278
5.501672,-1.207585,12.02903,16.469318,,,,,,,,,6.527355,-1.25965
5.502503,-1.20786,12.030691,16.469368,,,,,,,,,6.528185,-1.259776
5.503334,-1.207811,12.032352,16.469412,,,,,,,,,6.529016,-1.259967
5.504164,-1.207573,12.034014,16.469398,,,,,,,,,6.529847,-1.260316
5.504995,-1.207595,12.035675,16.469437,,,,,,,,,6.530677,-1.260712
5.505826,-1.207739,12.037336,16.469505,,,,,,,,,6.531508,-1.261478
5.506656,-1.207599,12.038998,16.469475,,,,,,,,,6.532339,-1.261614
5.507487,-1.207994,12.040659,16.469618,,,,,,,,,6.533169,-1.262547
5.508317,-1.20784,12.04232,16.469624,,,,,,,,,6.534,-1.262902
5.509148,-1.207303,12.043982,16.469635,,,,,,,,,6.534831,-1.262834
5.509979,-1.207423,12.045643,16.469578,,,,,,,,,6.535661,-1.26297
5.510809,-1.207697,12.047304,16.469582,,,,,,,,,6.536492,-1.262812
5.51164,-1.207933,12.048965,16.469622,,,,,,,,,6.537323,-1.263599
5.512471,-1.207921,12.050627,16.469687,,,,,,,,,6.538153,-1.263474
5.513301,-1.207975,12.052288,16.46958,,,,,,,,,6.538984,-1.264045
5.514132,-1.207424,12.053949,16.469488,,,,,,,,,6.539814,-1.264398
5.514963,-1.207274,12.055611,16.469507,,,,,,,,,6.540645,-1.265197
5.515793,-1.207304,12.057272,16.469515,,,,,,,,,6.541476,-1.264914
5.516624,-1.207331,12.058933,16.469532,,,,,,,,,6.542306,-1.265307
5.517455,-1.207577,12.060595,16.469534,,,,,,,,,6.543137,-1.265305
5.518285,-1.207122,12.062256,16.469591,,,,,,,,,6.543968,-1.265821
5.519116,-1.207049,12.063917,16.469563,,,,,,,,,6.544799,-1.266476
5.519947,-1.207121,12.065578,16.46965,,,,,,,,,6.54563,-1.267134
5.520777,-1.20694,12.06724,16.469654,,,,,,,,,6.54646,-1.267521
5.521608,-1.207077,12.068901,16.469673,,,,,,,,,6.547291,-1.266987
5.522439,-1.2068,12.070562,16.469757,,,,,,,,,6.548121,-1.266186
5.523269,-1.206658,12.072224,16.469738,,,,,,,,,6.548952,-1.266206
5.5241,-1.206172,12.073885,16.469713,,,,,,,,,6.549783,-1.2668
5.52493,-1.206228,12.075546,16.469706,,,,,,,,,6.550613,-1.266764
5.525762,-1.206722,12.077208,16.469715,,,,,,,,,6.551444,-1.267119
5.526592,-1.206825,12.078869,16.469687,,,,,,,,,6.552275,-1.267399
5.527423,-1.206948,12.08053,16.469637,,,,,,,,,6.553105,-1.267881
5.528254,-1.207372,12.082191,16.469561,,,,,,,,,6.553936,-1.26776
5.529084,-1.207591,12.083854,16.469547,,,,,,,,,6.554767,-1.268274
5.529915,-1.208133,12.085515,16.469555,,,,,,,,,6.555597,-1.268469
5.530746,-1.20848,12.087176,16.469479,,,,,,,,,6.556428,-1.269078
5.531576,-1.20904,12.088838,16.469423,,,,,,,,,6.557259,-1.269802
5.532407,-1.209445,12.090499,16.469368,,,,,,,,,6.558089,-1.270478
5.533237,-1.20975,12.09216,16.469296,,,,,,,,,6.55892,-1.271398
5.534068,-1.209944,12.093822,16.469231,,,,,,,,,6.559751,-1.272197
5.534899,-1.209947,12.095483,16.469076,,,,,,,,,6.560581,-1.272291
5.535729,-1.209724,12.097144,16.469095,,,,,,,,,6.561412,-1.272226
5.53656,-1.209615,12.098805,16.469088,,,,,,,,,6.562243,-1.272509
5.537391,-1.210041,12.100467,16.469015,,,,,,,,,6.563073,-1.272845
5.538221,-1.210144,12.102128,16.469042,,,,,,,,,6.563904,-1.272813
5.539052,-1.209738,12.103789,16.469007,,,,,,,,,6.564734,-1.272864
5.539883,-1.209402,12.105451,16.468924,,,,,,,,,6.565565,-1.273098
5.540713,-1.209793,12.107112,16.468952,,,,,,,,,6.566396,-1.272967
5.541544,-1.210275,12.108773,16.468983,,,,,,,,,6.567226,-1.272465
5.542375,-1.21036,12.110435,16.469072,,,,,,,,,6.568057,-1.272716
5.543205,-1.210676,12.112096,16.469156,,,,,,,,,6.568888,-1.272924
5.544036,-1.210787,12.113757,16.46917,,,,,,,,,6.569718,-1.272731
5.544867,-1.211029,12.115418,16.469109,,,,,,,,,6.570549,-1.272902
5.545697,-1.211641,12.11708,16.469097,,,,,,,,,6.57138,-1.27277
5.546528,-1.211973,12.118741,16.46896,,,,,,,,,6.57221,-1.272584
5.547359,-1.212193,12.120402,16.468868,,,,,,,,,6.573041,-1.27213
5.548189,-1.21263,12.122064,16.468779,,,,,,,,,6.573872,-1.271998
5.54902,-1.212921,12.123725,16.468729,,,,,,,,,6.574703,-1.271424
5.54985,-1.213454,12.125386,16.468664,,,,,,,,,6.575533,-1.270991
5.550681,-1.213414,12.127048,16.468567,,,,,,,,,6.576364,-1.270599
5.551512,-1.213067,12.128709,16.468565,,,,,,,,,6.577195,-1.270593
5.552342,-1.212852,12.13037,16.468597,,,,,,,,,6.578025,-1.270308
5.553173,-1.212801,12.132031,16.468557,,,,,,,,,6.578856,-1.269999
5.554004,-1.213107,12.133693,16.468508,,,,,,,,,6.579687,-1.269513
5.554834,-1.213043,12.135354,16.468494,,,,,,,,,6.580517,-1.269448
5.555665,-1.213118,12.137015,16.468552,,,,,,,,,6.581348,-1.269294
5.556496,-1.212862,12.138677,16.468664,,,,,,,,,6.582179,-1.269068
5.557327,-1.212782,12.140338,16.468729,,,,,,,,,6.583009,-1.26921
5.558157,-1.21272,12.141999,16.468733,,,,,,,,,6.58384,-1.269384
5.558988,-1.212789,12.143661,16.468788,,,,,,,,,6.584671,-1.26979
5.559819,-1.213376,12.145323,16.468824,,,,,,,,,6.585501,-1.269754
5.560649,-1.213925,12.146984,16.46895,,,,,,,,,6.586332,-1.26951
5.56148,-1.214234,12.148645,16.469049,,,,,,,,,6.587162,-1.269063
5.562311,-1.214521,12.150307,16.469044,,,,,,,,,6.587993,-1.268755
5.563141,-1.214944,12.151968,16.468956,,,,,,,,,6.588824,-1.269257
5.563972,-1.214898,12.153629,16.468893,,,,,,,,,6.589654,-1.26986
5.564803,-1.214711,12.155291,16.468948,,,,,,,,,6.590485,-1.269801
5.565633,-1.214851,12.156952,16.468985,,,,,,,,,6.591316,-1.270472
5.566464,-1.214886,12.158613,16.468977,,,,,,,,,6.592146,-1.270484
5.567295,-1.215126,12.160275,16.469007,,,,,,,,,6.592977,-1.270259
5.568125,-1.215407,12.161936,16.469038,,,,,,,,,6.593808,-1.26998
5.568956,-1.215798,12.163597,16.469049,,,,,,,,,6.594638,-1.269539
5.569787,-1.216196,12.165258,16.469103,,,,,,,,,6.595469,-1.269476
5.570617,-1.216192,12.16692,16.469063,,,,,,,,,6.5963,-1.269179
5.571448,-1.216053,12.168581,16.46908,,,,,,,,,6.59713,-1.269142
5.572278,-1.215888,12.170242,16.469135,,,,,,,,,6.597961,-1.268781
5.573109,-1.215715,12.171904,16.469143,,,,,,,,,6.598792,-1.267998
5.57394,-1.215382,12.173565,16.469257,,,,,,,,,6.599622,-1.267271
5.57477,-1.215533,12.175226,16.469355,,,,,,,,,6.600453,-1.266976
5.575601,-1.21573,12.176888,16.469408,,,,,,,,,6.601284,-1.266577
5.576432,-1.216167,12.178549,16.46945,,,,,,,,,6.602114,-1.266403
5.577262,-1.216476,12.18021,16.469446,,,,,,,,,6.602945,-1.266629
5.578093,-1.216663,12.181871,16.469452,,,,,,,,,6.603776,-1.266584
5.578924,-1.217069,12.183533,16.469446,,,,,,,,,6.604607,-1.266544
5.579754,-1.21744,12.185194,16.469406,,,,,,,,,6.605437,-1.266762
5.580585,-1.218024,12.186855,16.469471,,,,,,,,,6.606268,-1.266982
5.581416,-1.218061,12.188517,16.469559,,,,,,,,,6.607099,-1.266939
5.582246,-1.218053,12.190178,16.469633,,,,,,,,,6.607929,-1.267033
5.583077,-1.218115,12.191839,16.469679,,,,,,,,,6.60876,-1.26737
5.583908,-1.218007,12.193501,16.469675,,,,,,,,,6.609591,-1.267857
5.584738,-1.217932,12.195162,16.469713,,,,,,,,,6.610421,-1.268374
5.585569,-1.218405,12.196823,16.469706,,,,,,,,,6.611252,-1.26879
5.5864,-1.218962,12.198484,16.469742,,,,,,,,,6.612082,-1.268559
5.587231,-1.219172,12.200146,16.469839,,,,,,,,,6.612913,-1.268081
5.588061,-1.219389,12.201808,16.469828,,,,,,,,,6.613744,-1.264127
5.588892,-1.219496,12.203469,16.469759,,,,,,,,,6.614574,-1.261538
5.589723,-1.219304,12.205131,16.469719,,,,,,,,,6.615405,-1.261569
5.590553,-1.219261,12.206792,16.469675,,,,,,,,,6.616236,-1.261316
5.591384,-1.21964,12.208453,16.46961,,,,,,,,,6.617066,-1.261429
5.592215,-1.220498,12.210114,16.469646,,,,,,,,,6.617897,-1.261773
5.593045,-1.221279,12.211776,16.469656,,,,,,,,,6.618728,-1.262378
5.593876,-1.221601,12.213437,16.469603,,,,,,,,,6.619558,-1.262676
5.594707,-1.221982,12.215098,16.469557,,,,,,,,,6.620389,-1.262878
5.595537,-1.222157,12.21676,16.469551,,,,,,,,,6.62122,-1.263268
5.596368,-1.222381,12.218421,16.469585,,,,,,,,,6.62205,-1.263461
5.597198,-1.222659,12.220082,16.469591,,,,,,,,,6.622881,-1.263473
5.598029,-1.223049,12.221744,16.469542,,,,,,,,,6.623712,-1.263762
5.59886,-1.22359,12.223405,16.469503,,,,,,,,,6.624542,-1.264201
5.59969,-1.223909,12.225066,16.46945,,,,,,,,,6.625373,-1.264208
5.600521,-1.224468,12.226727,16.469395,,,,,,,,,6.626204,-1.263844
5.601352,-1.224772,12.228389,16.469345,,,,,,,,,6.627034,-1.263483
5.602182,-1.225001,12.23005,16.469299,,,,,,,,,6.627865,-1.26349
5.603013,-1.225289,12.231711,16.469238,,,,,,,,,6.628695,-1.26358
5.603844,-1.225642,12.233373,16.469194,,,,,,,,,6.629526,-1.263709
5.604674,-1.22609,12.235034,16.469244,,,,,,,,,6.630357,-1.263455
5.605505,-1.226695,12.236695,16.469284,,,,,,,,,6.631187,-1.26338
5.606336,-1.227136,12.238357,16.469271,,,,,,,,,6.632018,-1.263867
5.607166,-1.227341,12.240018,16.469267,,,,,,,,,6.632849,-1.263878
5.607997,-1.227924,12.241679,16.469269,,,,,,,,,6.63368,-1.264341
5.608828,-1.22825,12.24334,16.469263,,,,,,,,,6.634511,-1.264888
5.609658,-1.228457,12.245002,16.469282,,,,,,,,,6.635341,-1.264837
5.610489,-1.228604,12.246663,16.469332,,,,,,,,,6.636172,-1.264895
5.61132,-1.228515,12.248324,16.469282,,,,,,,,,6.637002,-1.265013
5.61215,-1.228495,12.249986,16.469219,,,,,,,,,6.637833,-1.265282
5.612981,-1.228936,12.251647,16.469162,,,,,,,,,6.638664,-1.265636
5.613811,-1.229371,12.253308,16.469152,,,,,,,,,6.639494,-1.265713
5.614642,-1.229467,12.25497,16.469177,,,,,,,,,6.640325,-1.26564
5.615473,-1.229845,12.256631,16.469168,,,,,,,,,6.641156,-1.265416
5.616304,-1.230006,12.258292,16.469173,,,,,,,,,6.641986,-1.265262
