Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV 1_280,,Cond,,Conc B,,Injection,,Run Log,,"UV 1_280_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Injection,ml,Logbook,ml,mAU
-0.823007,5.705956,-0.620514,9.380472,0.999131,0,,,,,0.202466,-1.208363
-0.822328,5.646125,-0.619155,9.380489,1.005925,0,,,,,0.203146,-1.208363
-0.821648,5.587694,-0.617796,9.380415,1.012719,0,,,,,0.203825,-1.208363
-0.820969,5.530483,-0.616437,9.380324,1.019513,0,,,,,0.204504,-1.208363
-0.820289,5.472558,-0.615079,9.380296,1.026307,0,,,,,0.205184,-1.208363
-0.81961,5.415343,-0.61372,9.380319,1.033101,0,,,,,0.205863,-1.208363
-0.818931,5.357534,-0.612361,9.380344,1.039895,0,,,,,0.206543,-1.208363
-0.818251,5.299537,-0.611002,9.380335,1.046689,0,,,,,0.207222,-1.208363
-0.817572,5.241158,-0.609643,9.380343,1.053483,0,,,,,0.207901,-1.208363
-0.816892,5.182736,-0.608284,9.380385,1.060277,0,,,,,0.208581,-1.208363
-0.816213,5.12582,-0.606925,9.380352,1.067071,0,,,,,0.20926,-1.208363
-0.815533,5.066445,-0.605566,9.380275,1.073865,0,,,,,0.20994,-1.208363
-0.814854,5.007136,-0.604207,9.380214,1.080659,0,,,,,0.210619,-1.208363
-0.814175,4.947527,-0.602848,9.380224,1.087453,0,,,,,0.211299,-1.208363
-0.813495,4.887164,-0.601489,9.380225,1.094247,0,,,,,0.211978,-1.208363
-0.812816,4.825954,-0.60013,9.380227,1.101041,0,,,,,0.212657,-1.208363
-0.812136,4.766206,-0.598771,9.380202,1.107835,0,,,,,0.213337,-1.208363
-0.811457,4.706219,-0.597413,9.380156,1.114629,0,,,,,0.214016,-1.208363
-0.810778,4.646283,-0.596054,9.380095,1.121423,0,,,,,0.214696,-1.208363
-0.810098,4.586282,-0.594695,9.379981,1.128217,0,,,,,0.215375,-1.208363
-0.809419,4.526255,-0.593336,9.379923,1.135011,0,,,,,0.216055,-1.208363
-0.808739,4.466647,-0.591977,9.379862,1.141805,0,,,,,0.216734,-1.208363
-0.80806,4.406738,-0.590618,9.379843,1.148599,0,,,,,0.217413,-1.208363
-0.80738,4.347586,-0.589259,9.379862,1.155393,0,,,,,0.218093,-1.208363
-0.806701,4.28786,-0.5879,9.379852,1.162187,0,,,,,0.218772,-1.208363
-0.806022,4.227587,-0.586541,9.379807,1.16898,0,,,,,0.219452,-1.208363
-0.805342,4.167573,-0.585182,9.379798,1.175774,0,,,,,0.220131,-1.208363
-0.804663,4.108172,-0.583823,9.379788,1.182568,0,,,,,0.22081,-1.208363
-0.803983,4.047974,-0.582464,9.379775,1.189362,0,,,,,0.22149,-1.208363
-0.803304,3.988475,-0.581105,9.379793,1.196156,0,,,,,0.222169,-1.208363
-0.802625,3.929689,-0.579746,9.379824,1.20295,0,,,,,0.222849,-1.208363
-0.801945,3.871549,-0.578388,9.379869,1.209744,0,,,,,0.223528,-1.208363
-0.801266,3.814246,-0.577029,9.379904,1.216538,0,,,,,0.224208,-1.208363
-0.800586,3.75789,-0.57567,9.379922,1.223332,0,,,,,0.224887,-1.208363
-0.799907,3.705053,-0.574311,9.379923,1.230126,0,,,,,0.225566,-1.208363
-0.799227,3.65465,-0.572952,9.379858,1.23692,0,,,,,0.226246,-1.208363
-0.798548,3.605821,-0.571593,9.379799,1.243714,0,,,,,0.226925,-1.208363
-0.797869,3.554909,-0.570234,9.379774,1.250508,0,,,,,0.227605,-1.208363
-0.797189,3.501621,-0.568875,9.379778,1.257302,0,,,,,0.228284,-1.208363
-0.79651,3.448008,-0.567516,9.379795,1.264096,0,,,,,0.228963,-1.208363
-0.79583,3.394517,-0.566157,9.379806,1.27089,0,,,,,0.229643,-1.208363
-0.795151,3.341067,-0.564798,9.379774,1.277684,0,,,,,0.230322,-1.208363
-0.794472,3.289943,-0.563439,9.379732,1.284478,0,,,,,0.231002,-1.208363
-0.793792,3.23866,-0.562081,9.379677,1.291272,0,,,,,0.231681,-1.208363
-0.793113,3.188414,-0.560722,9.379641,1.298066,0,,,,,0.23236,-1.208363
-0.792433,3.139114,-0.559363,9.37966,1.30486,0,,,,,0.23304,-1.208363
-0.791754,3.090874,-0.558004,9.379675,1.311654,0,,,,,0.233719,-1.208363
-0.791074,3.04441,-0.556645,9.379719,1.318448,0,,,,,0.234399,-1.208363
-0.790395,2.999183,-0.555286,9.379781,1.325242,0,,,,,0.235078,-1.208363
-0.789716,2.953715,-0.553927,9.379814,1.332036,0,,,,,0.235758,-1.208363
-0.789036,2.910085,-0.552568,9.379825,1.33883,0,,,,,0.236437,-1.208363
-0.788357,2.868409,-0.551209,9.379907,1.345624,0,,,,,0.237116,-1.208363
-0.787677,2.827568,-0.54985,9.379935,1.352418,0,,,,,0.237796,-1.208363
-0.786998,2.786042,-0.548491,9.379984,1.359212,0,,,,,0.238475,-1.208363
-0.786319,2.746688,-0.547132,9.380019,1.366006,0,,,,,0.239155,-1.208363
-0.785639,2.707995,-0.545773,9.380028,1.3728,0,,,,,0.239834,-1.208363
-0.78496,2.669681,-0.544415,9.380003,1.379594,0,,,,,0.240514,-1.208363
-0.78428,2.631991,-0.543056,9.379928,1.386388,0,,,,,0.241193,-1.208363
-0.783601,2.595667,-0.541697,9.379824,1.393182,0,,,,,0.241872,-1.208363
-0.782921,2.560822,-0.540338,9.379771,1.399976,0,,,,,0.242552,-1.208363
-0.782242,2.525442,-0.538979,9.379744,1.40677,0,,,,,0.243231,-1.208363
-0.781563,2.49136,-0.53762,9.37971,1.413564,0,,,,,0.243911,-1.208363
-0.780883,2.459285,-0.536261,9.379663,1.420358,0,,,,,0.24459,-1.208363
-0.780204,2.428964,-0.534902,9.379635,1.427152,0,,,,,0.245269,-1.208363
-0.779524,2.398836,-0.533543,9.379646,1.433946,0,,,,,0.245949,-1.208363
-0.778845,2.368594,-0.532184,9.379647,1.44074,0,,,,,0.246628,-1.208363
-0.778166,2.339201,-0.530825,9.37964,1.447533,0,,,,,0.247308,-1.208363
-0.777486,2.310562,-0.529466,9.379662,1.454327,0,,,,,0.247987,-1.208363
-0.776807,2.282662,-0.528107,9.379689,1.461121,0,,,,,0.248667,-1.208363
-0.776127,2.255807,-0.526749,9.379735,1.467915,0,,,,,0.249346,-1.208363
-0.775448,2.230826,-0.52539,9.379762,1.474709,0,,,,,0.250025,-1.208363
-0.774768,2.206178,-0.524031,9.379757,1.481503,0,,,,,0.250705,-1.208363
-0.774089,2.182055,-0.522672,9.379733,1.488297,0,,,,,0.251384,-1.208363
-0.77341,2.158302,-0.521313,9.37974,1.495091,0,,,,,0.252064,-1.208363
-0.77273,2.13484,-0.519954,9.379798,1.501885,0,,,,,0.252743,-1.208363
-0.772051,2.112448,-0.518595,9.379827,1.508679,0,,,,,0.253422,-1.208363
-0.771371,2.08955,-0.517236,9.379835,1.515473,0,,,,,0.254102,-1.208363
-0.770692,2.06723,-0.515877,9.379842,1.522267,0,,,,,0.254781,-1.208363
-0.770013,2.045655,-0.514518,9.379862,1.529061,0,,,,,0.255461,-1.208363
-0.769333,2.024879,-0.513159,9.379878,1.535855,0,,,,,0.25614,-1.208363
-0.768654,2.004915,-0.5118,9.379895,1.542649,0,,,,,0.256819,-1.208363
-0.767974,1.985882,-0.510441,9.379872,1.549443,0,,,,,0.257499,-1.208363
-0.767295,1.966489,-0.509083,9.379815,1.556237,0,,,,,0.258178,-1.208363
-0.766616,1.947331,-0.507724,9.37977,1.563031,0,,,,,0.258858,-1.208363
-0.765936,1.928577,-0.506365,9.379815,1.569825,0,,,,,0.259537,-1.208363
-0.765257,1.910369,-0.505006,9.379828,1.576619,0,,,,,0.260217,-1.208363
-0.764577,1.893379,-0.503647,9.379848,1.583413,0,,,,,0.260896,-1.208363
-0.763898,1.875479,-0.502288,9.379858,1.590207,0,,,,,0.261575,-1.208363
-0.763218,1.858009,-0.500929,9.379843,1.597001,0,,,,,0.262255,-1.208363
-0.762539,1.840647,-0.49957,9.379798,1.603795,0,,,,,0.262934,-1.208363
-0.76186,1.823426,-0.498211,9.379736,1.610589,0,,,,,0.263614,-1.208363
-0.76118,1.806865,-0.496852,9.379681,1.617383,0,,,,,0.264293,-1.208363
-0.760501,1.790618,-0.495493,9.379649,1.624177,0,,,,,0.264973,-1.208363
-0.759821,1.774983,-0.494134,9.379632,1.630971,0,,,,,0.265652,-1.208363
-0.759142,1.759439,-0.492775,9.379603,1.637765,0,,,,,0.266331,-1.208363
-0.758462,1.744037,-0.491417,9.379563,1.644559,0,,,,,0.267011,-1.208363
-0.757783,1.729001,-0.490058,9.379493,1.651353,0,,,,,0.26769,-1.208363
-0.757104,1.714442,-0.488699,9.379456,1.658147,0,,,,,0.26837,-1.208363
-0.756424,1.699592,-0.48734,9.379454,1.664941,0,,,,,0.269049,-1.208363
-0.755745,1.6848,-0.485981,9.379464,1.671735,0,,,,,0.269728,-1.208363
-0.755065,1.670921,-0.484622,9.379448,1.678529,0,,,,,0.270408,-1.208363
-0.754386,1.657919,-0.483263,9.379423,1.685323,0,,,,,0.271087,-1.208363
-0.753707,1.644802,-0.481904,9.379355,1.692117,0,,,,,0.271767,-1.208363
-0.753027,1.630635,-0.480545,9.379314,1.698911,0,,,,,0.272446,-1.208363
-0.752348,1.617243,-0.479186,9.379279,1.705705,0,,,,,0.273126,-1.208363
-0.751668,1.60444,-0.477827,9.379185,1.712499,0,,,,,0.273805,-1.208363
-0.750989,1.591991,-0.476468,9.379169,1.719293,0,,,,,0.274484,-1.208363
-0.750309,1.579546,-0.475109,9.379156,1.726086,0,,,,,0.275164,-1.208363
-0.74963,1.566498,-0.473751,9.379151,1.73288,0,,,,,0.275843,-1.208363
-0.748951,1.554428,-0.472392,9.379145,1.739674,0,,,,,0.276523,-1.208363
-0.748271,1.542944,-0.471033,9.37911,1.746468,0,,,,,0.277202,-1.208363
-0.747592,1.531386,-0.469674,9.37911,1.753262,0,,,,,0.277881,-1.208363
-0.746912,1.519647,-0.468315,9.379077,1.760056,0,,,,,0.278561,-1.208363
-0.746233,1.508096,-0.466956,9.379066,1.76685,0,,,,,0.27924,-1.208363
-0.745554,1.49803,-0.465597,9.379064,1.773644,0,,,,,0.27992,-1.208363
-0.744874,1.487704,-0.464238,9.379046,1.780438,0,,,,,0.280599,-1.208363
-0.744195,1.477174,-0.462879,9.379061,1.787232,0,,,,,0.281278,-1.208363
-0.743515,1.466645,-0.46152,9.379011,1.794026,0,,,,,0.281958,-1.208363
-0.742836,1.455367,-0.460161,9.379019,1.80082,0,,,,,0.282637,-1.208363
-0.742157,1.444174,-0.458802,9.379022,1.807614,0,,,,,0.283317,-1.208363
-0.741477,1.433788,-0.457443,9.378983,1.814408,0,,,,,0.283996,-1.208363
-0.740798,1.423884,-0.456085,9.37891,1.821202,0,,,,,0.284676,-1.208363
-0.740118,1.414024,-0.454726,9.378856,1.827996,0,,,,,0.285355,-1.208363
-0.739439,1.404287,-0.453367,9.378806,1.83479,0,,,,,0.286034,-1.208363
-0.738759,1.395213,-0.452008,9.378753,1.841584,0,,,,,0.286714,-1.208363
-0.73808,1.385689,-0.450649,9.378717,1.848378,0,,,,,0.287393,-1.208363
-0.737401,1.376219,-0.44929,9.378714,1.855172,0,,,,,0.288073,-1.208363
-0.736721,1.366976,-0.447931,9.378686,1.861966,0,,,,,0.288752,-1.208363
-0.736042,1.357835,-0.446572,9.378729,1.86876,0,,,,,0.289432,-1.208363
-0.735362,1.349195,-0.445213,9.378658,1.875554,0,,,,,0.290111,-1.208363
-0.734683,1.338734,-0.443854,9.378565,1.882348,0,,,,,0.29079,-1.208363
-0.734003,1.328181,-0.442495,9.378507,1.889142,0,,,,,0.29147,-1.208363
-0.733324,1.317546,-0.441136,9.378485,1.895936,0,,,,,0.292149,-1.208363
-0.732645,1.307001,-0.439777,9.378411,1.90273,0,,,,,0.292829,-1.208363
-0.731965,1.298054,-0.438419,9.378398,1.909524,0,,,,,0.293508,-1.208363
-0.731286,1.288758,-0.43706,9.378375,1.916318,0,,,,,0.294187,-1.208363
-0.730606,1.279231,-0.435701,9.378326,1.923112,0,,,,,0.294867,-1.208363
-0.729927,1.27016,-0.434342,9.378261,1.929906,0,,,,,0.295546,-1.208363
-0.729248,1.261653,-0.432983,9.378222,1.9367,0,,,,,0.296226,-1.208363
-0.728568,1.253289,-0.431624,9.378179,1.943493,0,,,,,0.296905,-1.208363
-0.727889,1.244324,-0.430265,9.378147,1.950287,0,,,,,0.297585,-1.208363
-0.727209,1.235968,-0.428906,9.378125,1.957081,0,,,,,0.298264,-1.208363
-0.72653,1.227366,-0.427547,9.378096,1.963875,0,,,,,0.298943,-1.208363
-0.72585,1.218438,-0.426188,9.378038,1.970669,0,,,,,0.299623,-1.208363
-0.725171,1.209445,-0.424829,9.378034,1.977463,0,,,,,0.300302,-1.208363
-0.724492,1.200872,-0.42347,9.37801,1.984257,0,,,,,0.300982,-1.208363
-0.723812,1.192711,-0.422111,9.377995,1.991051,0,,,,,0.301661,-1.208363
-0.723133,1.184831,-0.420753,9.377993,1.997845,0,,,,,0.30234,-1.208363
-0.722453,1.17728,-0.419394,9.377965,2.004639,0,,,,,0.30302,-1.208363
-0.721774,1.169935,-0.418035,9.377957,2.011433,0,,,,,0.303699,-1.208363
-0.721095,1.162552,-0.416676,9.377942,2.018227,0,,,,,0.304379,-1.208363
-0.720415,1.154946,-0.415317,9.377894,2.025021,0,,,,,0.305058,-1.208363
-0.719736,1.147048,-0.413958,9.377859,2.031815,0,,,,,0.305737,-1.208363
-0.719056,1.138935,-0.412599,9.377878,2.038609,0,,,,,0.306417,-1.208363
-0.718377,1.13042,-0.41124,9.377856,2.045403,0,,,,,0.307096,-1.208363
-0.717698,1.121651,-0.409881,9.377871,2.052197,0,,,,,0.307776,-1.208363
-0.717018,1.113519,-0.408522,9.377866,2.058991,0,,,,,0.308455,-1.208363
-0.716339,1.105433,-0.407163,9.377858,2.065785,0,,,,,0.309135,-1.208363
-0.715659,1.097697,-0.405804,9.377859,2.072579,0,,,,,0.309814,-1.208363
-0.71498,1.089916,-0.404445,9.377856,2.079373,0,,,,,0.310493,-1.208363
-0.7143,1.082015,-0.403087,9.377833,2.086167,0,,,,,0.311173,-1.208363
-0.713621,1.07415,-0.401728,9.377761,2.092961,0,,,,,0.311852,-1.208363
-0.712942,1.066556,-0.400369,9.377697,2.099755,0,,,,,0.312532,-1.208363
-0.712262,1.059663,-0.39901,9.37765,2.106549,0,,,,,0.313211,-1.208363
-0.711583,1.053185,-0.397651,9.377606,2.113343,0,,,,,0.31389,-1.208363
-0.710903,1.046171,-0.396292,9.377552,2.120137,0,,,,,0.31457,-1.208363
-0.710224,1.038436,-0.394933,9.377535,2.126931,0,,,,,0.315249,-1.208363
-0.709544,1.03085,-0.393574,9.377505,2.133725,0,,,,,0.315929,-1.208363
-0.708865,1.022587,-0.392215,9.377464,2.140519,0,,,,,0.316608,-1.208363
-0.708186,1.015707,-0.390856,9.377417,2.147313,0,,,,,0.317288,-1.208363
-0.707506,1.008644,-0.389497,9.377364,2.154107,0,,,,,0.317967,-1.208363
-0.706827,1.001092,-0.388138,9.377373,2.160901,0,,,,,0.318646,-1.208363
-0.706147,0.993281,-0.386779,9.377268,2.167695,0,,,,,0.319326,-1.208363
-0.705468,0.985294,-0.385421,9.377173,2.174489,0,,,,,0.320005,-1.208363
-0.704789,0.977349,-0.384062,9.377075,2.181283,0,,,,,0.320685,-1.208363
-0.704109,0.970263,-0.382703,9.376933,2.188076,0,,,,,0.321364,-1.208363
-0.70343,0.963791,-0.381344,9.376743,2.19487,0,,,,,0.322044,-1.208363
-0.70275,0.957681,-0.379985,9.376669,2.201664,0,,,,,0.322723,-1.208363
-0.702071,0.951822,-0.378626,9.376583,2.208458,0,,,,,0.323402,-1.208363
-0.701391,0.946709,-0.377267,9.376486,2.215252,0,,,,,0.324082,-1.208363
-0.700712,0.940608,-0.375908,9.376392,2.222046,0,,,,,0.324761,-1.208363
-0.700033,0.93432,-0.374549,9.376315,2.22884,0,,,,,0.325441,-1.208363
-0.699353,0.927889,-0.37319,9.376239,2.235634,0,,,,,0.32612,-1.208363
-0.698674,0.9213,-0.371831,9.376203,2.242428,0,,,,,0.326799,-1.208363
-0.697994,0.915324,-0.370472,9.376125,2.249222,0,,,,,0.327479,-1.208363
-0.697315,0.908611,-0.369113,9.375988,2.256016,0,,,,,0.328158,-1.208363
-0.696636,0.902565,-0.367755,9.375836,2.26281,0,,,,,0.328838,-1.208363
-0.695956,0.896442,-0.366396,9.375779,2.269604,0,,,,,0.329517,-1.208363
-0.695277,0.890015,-0.365037,9.375728,2.276398,0,,,,,0.330196,-1.208363
-0.694597,0.883746,-0.363678,9.375611,2.283192,0,,,,,0.330876,-1.208363
-0.693918,0.877775,-0.362319,9.375481,2.289986,0,,,,,0.331555,-1.208363
-0.693238,0.872534,-0.36096,9.375412,2.29678,0,,,,,0.332235,-1.208363
-0.692559,0.867884,-0.359601,9.375316,2.303574,0,,,,,0.332914,-1.208363
-0.69188,0.8636,-0.358242,9.37527,2.310368,0,,,,,0.333594,-1.208363
-0.6912,0.859196,-0.356883,9.375185,2.317162,0,,,,,0.334273,-1.208363
-0.690521,0.853709,-0.355524,9.375086,2.323956,0,,,,,0.334952,-1.208363
-0.689841,0.847747,-0.354165,9.375013,2.33075,0,,,,,0.335632,-1.208363
-0.689162,0.841895,-0.352806,9.374995,2.337544,0,,,,,0.336311,-1.208363
-0.688483,0.836558,-0.351447,9.37497,2.344338,0,,,,,0.336991,-1.208363
-0.687803,0.831593,-0.350089,9.374923,2.351132,0,,,,,0.33767,-1.208363
-0.687124,0.826159,-0.34873,9.374899,2.357926,0,,,,,0.338349,-1.208363
-0.686444,0.821438,-0.347371,9.37489,2.36472,0,,,,,0.339029,-1.208363
-0.685765,0.816383,-0.346012,9.374871,2.371514,0,,,,,0.339708,-1.208363
-0.685085,0.810461,-0.344653,9.374824,2.378308,0,,,,,0.340388,-1.208363
-0.684406,0.804014,-0.343294,9.374773,2.385102,0,,,,,0.341067,-1.208363
-0.683727,0.799093,-0.341935,9.374716,2.391896,0,,,,,0.341747,-1.208363
-0.683047,0.794136,-0.340576,9.37465,2.39869,0,,,,,0.342426,-1.208363
-0.682368,0.789038,-0.339217,9.374589,2.405484,0,,,,,0.343105,-1.208363
-0.681688,0.783704,-0.337858,9.374562,2.412278,0,,,,,0.343785,-1.208363
-0.681009,0.778211,-0.336499,9.374562,2.419072,0,,,,,0.344464,-1.208363
-0.68033,0.773074,-0.33514,9.374536,2.425866,0,,,,,0.345144,-1.208363
-0.67965,0.767217,-0.333781,9.374496,2.43266,0,,,,,0.345823,-1.208363
-0.678971,0.761723,-0.332423,9.374459,2.439454,0,,,,,0.346503,-1.208363
-0.678291,0.756607,-0.331064,9.374443,2.446248,0,,,,,0.347182,-1.208363
-0.677612,0.751765,-0.329705,9.374458,2.453042,0,,,,,0.347861,-1.208363
-0.676932,0.747086,-0.328346,9.374441,2.459836,0,,,,,0.348541,-1.208363
-0.676253,0.743245,-0.326987,9.374436,2.46663,0,,,,,0.34922,-1.208363
-0.675574,0.739368,-0.325628,9.374423,2.473423,0,,,,,0.3499,-1.208363
-0.674894,0.735212,-0.324269,9.374407,2.480217,0,,,,,0.350579,-1.208363
-0.674215,0.730668,-0.32291,9.374418,2.487011,0,,,,,0.351258,-1.208363
-0.673535,0.725779,-0.321551,9.374383,2.493805,0,,,,,0.351938,-1.208363
-0.672856,0.720849,-0.320192,9.37435,2.500599,0,,,,,0.352617,-1.208363
-0.672177,0.716514,-0.318833,9.374317,2.507393,0,,,,,0.353297,-1.208363
-0.671497,0.71223,-0.317474,9.374284,2.514187,0,,,,,0.353976,-1.208363
-0.670818,0.707652,-0.316115,9.374245,2.520981,0,,,,,0.354656,-1.208363
-0.670138,0.702742,-0.314757,9.374208,2.527775,0,,,,,0.355335,-1.208363
-0.669459,0.697818,-0.313398,9.374202,2.534569,0,,,,,0.356014,-1.208363
-0.668779,0.694147,-0.312039,9.374215,2.541363,0,,,,,0.356694,-1.208363
-0.6681,0.690174,-0.31068,9.374248,2.548157,0,,,,,0.357373,-1.208363
-0.667421,0.686496,-0.309321,9.374294,2.554951,0,,,,,0.358053,-1.208363
-0.666741,0.68283,-0.307962,9.374258,2.561745,0,,,,,0.358732,-1.208363
-0.666062,0.678937,-0.306603,9.374243,2.568539,0,,,,,0.359411,-1.208363
-0.665382,0.675302,-0.305244,9.374289,2.575333,0,,,,,0.360091,-1.208363
-0.664703,0.672037,-0.303885,9.374357,2.582127,0,,,,,0.36077,-1.208363
-0.664024,0.668656,-0.302526,9.374403,2.588921,0,,,,,0.36145,-1.208363
-0.663344,0.665226,-0.301167,9.374403,2.595715,0,,,,,0.362129,-1.208363
-0.662665,0.66165,-0.299808,9.374501,2.602509,0,,,,,0.362808,-1.208363
-0.661985,0.657743,-0.298449,9.374479,2.609303,0,,,,,0.363488,-1.208363
-0.661306,0.65369,-0.297091,9.37444,2.616097,0,,,,,0.364167,-1.208363
-0.660626,0.6502,-0.295732,9.374382,2.622891,0,,,,,0.364847,-1.208363
-0.659947,0.645882,-0.294373,9.374277,2.629685,0,,,,,0.365526,-1.208363
-0.659268,0.64153,-0.293014,9.374307,2.636479,0,,,,,0.366206,-1.208363
-0.658588,0.637845,-0.291655,9.374318,2.643273,0,,,,,0.366885,-1.208363
-0.657909,0.634136,-0.290296,9.374337,2.650067,0,,,,,0.367564,-1.208363
-0.657229,0.630978,-0.288937,9.374346,2.656861,0,,,,,0.368244,-1.208363
-0.65655,0.626745,-0.287578,9.374325,2.663655,0,,,,,0.368923,-1.208363
-0.655871,0.622445,-0.286219,9.374265,2.670449,0,,,,,0.369603,-1.208363
-0.655191,0.618071,-0.28486,9.374131,2.677243,0,,,,,0.370282,-1.208363
-0.654512,0.613114,-0.283501,9.374083,2.684037,0,,,,,0.370962,-1.208363
-0.653832,0.609573,-0.282142,9.374055,2.690831,0,,,,,0.371641,-1.208363
-0.653153,0.605758,-0.280783,9.374017,2.697625,0,,,,,0.37232,-1.208363
-0.652473,0.601958,-0.279425,9.373977,2.704419,0,,,,,0.373,-1.208363
-0.651794,0.598937,-0.278066,9.37403,2.711213,0,,,,,0.373679,-1.208363
-0.651115,0.596624,-0.276707,9.374082,2.718007,0,,,,,0.374359,-1.208363
-0.650435,0.593147,-0.275348,9.374111,2.724801,0,,,,,0.375038,-1.208363
-0.649756,0.588494,-0.273989,9.374115,2.731595,0,,,,,0.375717,-1.208363
-0.649076,0.585048,-0.27263,9.374098,2.738389,0,,,,,0.376397,-1.208363
-0.648397,0.581937,-0.271271,9.374069,2.745183,0,,,,,0.377076,-1.208363
-0.647718,0.578768,-0.269912,9.374086,2.751976,0,,,,,0.377756,-1.208363
-0.647038,0.575455,-0.268553,9.374096,2.75877,0,,,,,0.378435,-1.208363
-0.646359,0.571061,-0.267194,9.37407,2.765564,0,,,,,0.379115,-1.208363
-0.645679,0.567534,-0.265835,9.374027,2.772358,0,,,,,0.379794,-1.208363
-0.645,0.56353,-0.264476,9.374004,2.779152,0,,,,,0.380473,-1.208363
-0.64432,0.55931,-0.263117,9.373976,2.785946,0,,,,,0.381153,-1.208363
-0.643641,0.555423,-0.261759,9.373975,2.79274,0,,,,,0.381832,-1.208363
-0.642962,0.552328,-0.2604,9.373958,2.799534,0,,,,,0.382512,-1.208363
-0.642282,0.548945,-0.259041,9.373918,2.806328,0,,,,,0.383191,-1.208363
-0.641603,0.546267,-0.257682,9.37388,2.813122,0,,,,,0.38387,-1.208363
-0.640923,0.54365,-0.256323,9.373835,2.819916,0,,,,,0.38455,-1.208363
-0.640244,0.540932,-0.254964,9.373736,2.82671,0,,,,,0.385229,-1.208363
-0.639565,0.53823,-0.253605,9.37371,2.833504,0,,,,,0.385909,-1.208363
-0.638885,0.535193,-0.252246,9.373695,2.840298,0,,,,,0.386588,-1.208363
-0.638206,0.532277,-0.250887,9.373652,2.847092,0,,,,,0.387267,-1.208363
-0.637526,0.529274,-0.249528,9.373713,2.853886,0,,,,,0.387947,-1.208363
-0.636847,0.526077,-0.248169,9.373728,2.86068,0,,,,,0.388626,-1.208363
-0.636167,0.523681,-0.24681,9.37369,2.867474,0,,,,,0.389306,-1.208363
-0.635488,0.5208,-0.245452,9.373665,2.874268,0,,,,,0.389985,-1.208363
-0.634809,0.517807,-0.244093,9.373673,2.881062,0,,,,,0.390665,-1.208363
-0.634129,0.514692,-0.242734,9.373692,2.887856,0,,,,,0.391344,-1.208363
-0.63345,0.511592,-0.241375,9.373636,2.89465,0,,,,,0.392023,-1.208363
-0.63277,0.508949,-0.240016,9.373679,2.901444,0,,,,,0.392703,-1.208363
-0.632091,0.505731,-0.238657,9.373687,2.908238,0,,,,,0.393382,-1.208363
-0.631412,0.503061,-0.237298,9.373663,2.915032,0,,,,,0.394062,-1.208363
-0.630732,0.500389,-0.235939,9.373642,2.921826,0,,,,,0.394741,-1.208363
-0.630053,0.497452,-0.23458,9.373647,2.92862,0,,,,,0.395421,-1.208363
-0.629373,0.494329,-0.233221,9.373714,2.935414,0,,,,,0.3961,-1.208363
-0.628694,0.49186,-0.231862,9.373729,2.942208,0,,,,,0.396779,-1.208363
-0.628014,0.488963,-0.230503,9.373713,2.949002,0,,,,,0.397459,-1.208363
-0.627335,0.486277,-0.229144,9.373702,2.955796,0,,,,,0.398138,-1.208363
-0.626656,0.483715,-0.227785,9.373716,2.96259,0,,,,,0.398818,-1.208363
-0.625976,0.481094,-0.226427,9.373666,2.969384,0,,,,,0.399497,-1.208363
-0.625297,0.478285,-0.225068,9.373638,2.976178,0,,,,,0.400176,-1.208363
-0.624617,0.476211,-0.223709,9.373604,2.982972,0,,,,,0.400856,-1.208363
-0.623938,0.474134,-0.22235,9.373589,2.989766,0,,,,,0.401535,-1.208363
-0.623259,0.471905,-0.220991,9.373592,2.99656,0,,,,,0.402215,-1.208363
-0.622579,0.469291,-0.219632,9.373536,3.003354,0,,,,,0.402894,-1.208363
-0.6219,0.46629,-0.218273,9.373521,3.010148,0,,,,,0.403574,-1.208363
-0.62122,0.464055,-0.216914,9.373429,3.016942,0,,,,,0.404253,-1.208363
-0.620541,0.461706,-0.215555,9.373389,3.023736,0,,,,,0.404932,-1.208363
-0.619861,0.459497,-0.214196,9.373398,3.030529,0,,,,,0.405612,-1.208363
-0.619182,0.45699,-0.212837,9.373379,3.037323,0,,,,,0.406291,-1.208363
-0.618503,0.454202,-0.211478,9.373412,3.044117,0,,,,,0.406971,-1.208363
-0.617823,0.45188,-0.210119,9.373412,3.050911,0,,,,,0.40765,-1.208363
-0.617144,0.450124,-0.208761,9.373417,3.057705,0,,,,,0.408329,-1.208363
-0.616464,0.447405,-0.207402,9.373442,3.064499,0,,,,,0.409009,-1.208363
-0.615785,0.444816,-0.206043,9.373474,3.071293,0,,,,,0.409688,-1.208363
-0.615106,0.442568,-0.204684,9.373507,3.078087,0,,,,,0.410368,-1.208363
-0.614426,0.440409,-0.203325,9.373505,3.084881,0,,,,,0.411047,-1.208363
-0.613747,0.438079,-0.201966,9.373549,3.091675,0,,,,,0.411726,-1.208363
-0.613067,0.436216,-0.200607,9.373624,3.098469,0,,,,,0.412406,-1.208363
-0.612388,0.434384,-0.199248,9.373686,3.105263,0,,,,,0.413085,-1.208363
-0.611708,0.432557,-0.197889,9.373701,3.112057,0,,,,,0.413765,-1.208363
-0.611029,0.430624,-0.19653,9.373788,3.118851,0,,,,,0.414444,-1.208363
-0.61035,0.428323,-0.195171,9.37387,3.125645,0,,,,,0.415124,-1.208363
